"sel","_id","gc","length","W_Bin_194-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","3782","0.4833","2156","6.5923","no-hit","no-hit","c_000000640015"
"","3783","0.4891","1012","7.4872","no-hit","no-hit","c_000000703017"
"","3784","0.4859","1708","6.0088","Eukaryota","Bacillariophyta","c_000004484267"
"","3785","0.506","1328","4.872","Eukaryota","Bacillariophyta","c_000004888910"
"","3786","0.4688","1777","5.2161","Eukaryota","Bacillariophyta","c_000000735560"
"","3787","0.476","1983","5.0787","no-hit","no-hit","c_000003862381"
"","3788","0.5327","3685","6.8915","Eukaryota","Bacillariophyta","c_000004807075"
"","3789","0.4717","2955","5.778","Eukaryota","Bacillariophyta","c_000004120881"
"","3790","0.5017","1487","6.0572","Eukaryota","Bacillariophyta","c_000000941628"
"","3791","0.477","1650","6.2545","Eukaryota","Bacillariophyta","c_000005149216"
"","3792","0.4654","1532","5.8969","no-hit","no-hit","c_000001698346"
"","3793","0.4806","2368","5.826","Eukaryota","Bacillariophyta","c_000001869124"
"","3794","0.469","2305","6.9852","no-hit","no-hit","c_000001562975"
"","3795","0.4732","1139","7.2169","Eukaryota","Bacillariophyta","c_000002785349"
"","3796","0.4696","2189","6.8817","Eukaryota","Bacillariophyta","c_000000843056"
"","3797","0.491","2552","5.5278","Eukaryota","Bacillariophyta","c_000002253282"
"","3798","0.4856","1390","6.2439","Eukaryota","Bacillariophyta","c_000003303642"
"","3799","0.4699","1762","7.6589","no-hit","no-hit","c_000001562687"
"","3800","0.4836","2225","8.7061","Eukaryota","Bacillariophyta","c_000004445144"
"","3801","0.508","1821","5.0527","no-hit","no-hit","c_000001561523"
"","3802","0.4923","1231","31.108","Eukaryota","Bacillariophyta","c_000000334601"
"","3803","0.4734","1183","519.3897","no-hit","no-hit","c_000003745948"
"","3804","0.4711","1210","4.8537","no-hit","no-hit","c_000004180184"
"","3805","0.5058","1811","5.7653","Eukaryota","Bacillariophyta","c_000005487201"
"","3806","0.4772","1008","2.2361","no-hit","no-hit","c_000003670702"
"","3807","0.4946","2331","8.556","no-hit","no-hit","c_000001609582"
"","3808","0.4897","1558","25.6829","Eukaryota","Bacillariophyta","c_000005165011"
"","3809","0.4986","2142","3.0724","Eukaryota","Bacillariophyta","c_000002401218"
"","3810","0.499","1431","6.137","Eukaryota","Bacillariophyta","c_000000746910"
"","3811","0.4841","1698","1.8669","Eukaryota","Bacillariophyta","c_000002434940"
"","3812","0.4644","2390","6.2736","Eukaryota","Bacillariophyta","c_000002058293"
"","3813","0.4791","1365","6.4095","Eukaryota","Bacillariophyta","c_000004620107"
"","3814","0.4713","2105","9.048","Eukaryota","Bacillariophyta","c_000004670758"
"","3815","0.478","1226","7.5669","Eukaryota","Bacillariophyta","c_000000931335"
"","3816","0.4696","2136","6.9654","Eukaryota","Bacillariophyta","c_000003691771"
"","3817","0.5042","1192","5.8876","no-hit","no-hit","c_000002722460"
"","3818","0.5118","1872","8.2949","no-hit","no-hit","c_000001835360"
"","3819","0.4636","1633","8.1286","Eukaryota","Bacillariophyta","c_000001685265"
"","3820","0.4786","1193","6.1693","Eukaryota","Bacillariophyta","c_000001826553"
"","3821","0.4805","1842","4.3002","no-hit","no-hit","c_000002838668"
"","3822","0.5022","2449","6.864","Eukaryota","Bacillariophyta","c_000001771882"
"","3823","0.4951","2654","4.0038","Eukaryota","Bacillariophyta","c_000004229873"
"","3824","0.4788","2191","7.9242","Eukaryota","Bacillariophyta","c_000004268664"
"","3825","0.5111","1131","5.4757","no-hit","no-hit","c_000002067641"
"","3826","0.4942","1208","6.702","Eukaryota","Bacillariophyta","c_000005321489"
"","3827","0.4765","1467","5.4758","Eukaryota","Bacillariophyta","c_000004748018"
"","3828","0.4818","3097","4.8521","Eukaryota","Bacillariophyta","c_000001252996"
"","3829","0.486","2280","5.7434","Eukaryota","Bacillariophyta","c_000000468141"
"","3830","0.4609","1202","1.475","no-hit","no-hit","c_000005477598"
"","3831","0.4717","1041","7.1009","Eukaryota","Bacillariophyta","c_000002654495"
"","3832","0.4634","1338","3.4425","Eukaryota","Bacillariophyta","c_000001762806"
"","3833","0.4517","2123","6.6957","no-hit","no-hit","c_000001654158"
"","3834","0.4459","1063","1.762","no-hit","no-hit","c_000005123038"
"","3835","0.4861","1292","5.6811","Eukaryota","Bacillariophyta","c_000001218121"
"","3836","0.51","1500","5.8513","no-hit","no-hit","c_000005429346"
"","3837","0.4991","1703","5.6905","Eukaryota","Bacillariophyta","c_000001430325"
"","3838","0.4931","1817","5.7722","Eukaryota","Bacillariophyta","c_000003080823"
"","3839","0.5122","1230","6.9976","Eukaryota","Bacillariophyta","c_000003652594"
"","3840","0.5032","3873","8.6628","Eukaryota","Bacillariophyta","c_000000987173"
"","3841","0.4809","1907","3.7625","no-hit","no-hit","c_000000192576"
"","3842","0.4752","1812","10.2677","no-hit","no-hit","c_000002313095"
"","3843","0.4743","1050","2.8895","Eukaryota","Bacillariophyta","c_000003485438"
"","3844","0.4802","1562","4.8086","no-hit","no-hit","c_000005262133"
"","3845","0.5029","1887","5.6206","Eukaryota","Bacillariophyta","c_000002813386"
"","3846","0.4994","2631","4.6085","Eukaryota","Bacillariophyta","c_000002339662"
"","3847","0.4833","3762","7.3748","Eukaryota","Bacillariophyta","c_000003235491"
"","3848","0.478","1774","8.2661","no-hit","no-hit","c_000001146200"
"","3849","0.4732","2128","3.6988","no-hit","no-hit","c_000003649567"
"","3850","0.4955","1322","8.6286","Eukaryota","Bacillariophyta","c_000000244416"
"","3851","0.5115","1615","5.5505","Eukaryota","Bacillariophyta","c_000004467944"
"","3852","0.4574","1583","8.6646","no-hit","no-hit","c_000004754029"
"","3853","0.4871","1712","6.1232","Eukaryota","Bacillariophyta","c_000005020319"
"","3854","0.4863","1608","5.3806","Eukaryota","Bacillariophyta","c_000001239575"
"","3855","0.4677","1674","6.1852","Eukaryota","Bacillariophyta","c_000002220160"
"","3856","0.4764","1612","8.8207","no-hit","no-hit","c_000005321342"
"","3857","0.4844","2178","4.4959","Eukaryota","Bacillariophyta","c_000003590019"
"","3858","0.5015","1336","2.9551","no-hit","no-hit","c_000005170444"
"","3859","0.479","1451","5.7836","no-hit","no-hit","c_000004014463"
"","3860","0.5025","1421","6.7825","Eukaryota","Bacillariophyta","c_000005174571"
"","3861","0.4814","1481","6.3282","no-hit","no-hit","c_000003292441"
"","3862","0.4857","1964","5.1869","no-hit","no-hit","c_000001253018"
"","3863","0.4908","2398","55.2773","Eukaryota","Bacillariophyta","c_000003712800"
"","3864","0.4757","1833","8.3693","Eukaryota","Eukaryota-undef","c_000003987889"
"","3865","0.4802","1947","7.7078","Eukaryota","Bacillariophyta","c_000000423386"
"","3866","0.4611","1592","5.5666","no-hit","no-hit","c_000004611856"
"","3867","0.5016","3148","7.3888","Eukaryota","Bacillariophyta","c_000000904113"
"","3868","0.4938","1373","6.4683","no-hit","no-hit","c_000004275046"
"","3869","0.488","1246","6.6011","no-hit","no-hit","c_000003494689"
"","3870","0.5038","1969","4.2311","Eukaryota","Bacillariophyta","c_000004648645"
"","3871","0.4784","1572","8.5948","no-hit","no-hit","c_000002415205"
"","3872","0.4807","1943","4.7627","Eukaryota","Bacillariophyta","c_000002935188"
"","3873","0.4791","2012","4.1595","no-hit","no-hit","c_000001707168"
"","3874","0.4564","1549","2.0052","no-hit","no-hit","c_000003097439"
"","3875","0.5068","1845","5.6314","Eukaryota","Chlorophyta","c_000003531112"
"","3876","0.4703","1939","2.1248","no-hit","no-hit","c_000001175129"
"","3877","0.4876","1245","4.6185","Eukaryota","Bacillariophyta","c_000004292402"
"","3878","0.469","1032","6.3808","Eukaryota","Bacillariophyta","c_000002771650"
"","3879","0.4743","1691","4.1076","Eukaryota","Bacillariophyta","c_000003190264"
"","3880","0.4883","1540","4.4896","no-hit","no-hit","c_000003029318"
"","3881","0.4949","1861","4.3675","no-hit","no-hit","c_000000938532"
"","3882","0.5224","2142","6.0233","Eukaryota","Bacillariophyta","c_000001442972"
"","3883","0.4773","2929","6.4705","no-hit","no-hit","c_000005287687"
"","3884","0.4906","2550","4.5682","Eukaryota","Bacillariophyta","c_000000323400"
"","3885","0.49","1808","6.6233","Eukaryota","Bacillariophyta","c_000001206045"
"","3886","0.4479","1007","4.0725","no-hit","no-hit","c_000000421414"
"","3887","0.4739","2659","5.7349","Eukaryota","Bacillariophyta","c_000000435571"
"","3888","0.4745","1041","4.6974","no-hit","no-hit","c_000002705575"
"","3889","0.46","1339","8.3996","no-hit","no-hit","c_000003241429"
"","3890","0.4828","2092","7.4771","Eukaryota","Bacillariophyta","c_000004568699"
"","3891","0.4737","1332","5.5413","Eukaryota","Bacillariophyta","c_000004830911"
"","3892","0.4873","1340","2.9813","no-hit","no-hit","c_000004978000"
"","3893","0.4729","2929","5.7504","Eukaryota","Bacillariophyta","c_000000517783"
"","3894","0.4941","2469","8.4309","Eukaryota","Bacillariophyta","c_000001848752"
"","3895","0.5019","1309","5.5569","Eukaryota","Bacillariophyta","c_000003566710"
"","3896","0.4598","1344","5.971","no-hit","no-hit","c_000000798744"
"","3897","0.4571","1002","6.6317","Eukaryota","Bacillariophyta","c_000002463422"
"","3898","0.4632","1250","4.9056","Eukaryota","Bacillariophyta","c_000001003474"
"","3899","0.4901","1510","4.9775","Eukaryota","Bacillariophyta","c_000002608770"
"","3900","0.494","1921","5.822","Eukaryota","Bacillariophyta","c_000001393968"
"","3901","0.4748","2060","6.4772","Eukaryota","Bacillariophyta","c_000003419060"
"","3902","0.489","1550","6.2955","Eukaryota","Bacillariophyta","c_000001806099"
"","3903","0.473","1554","8.2909","Eukaryota","Bacillariophyta","c_000005322389"
"","3904","0.4622","2237","7.0496","Eukaryota","Bacillariophyta","c_000001560797"
"","3905","0.4987","2396","6.8306","no-hit","no-hit","c_000003251920"
"","3906","0.4885","2172","8.6786","Eukaryota","Bacillariophyta","c_000000519413"
"","3907","0.472","1392","7.8132","no-hit","no-hit","c_000000533160"
"","3908","0.4643","1374","6.5531","Eukaryota","Bacillariophyta","c_000001317166"
"","3909","0.4473","1956","4.203","Eukaryota","Bacillariophyta","c_000002646025"
"","3910","0.4608","1326","4.4268","Eukaryota","Bacillariophyta","c_000003111187"
"","3911","0.5133","1508","5.8375","no-hit","no-hit","c_000005353911"
"","3912","0.5005","1011","4.6954","no-hit","no-hit","c_000005385000"
"","3913","0.4799","1688","8.2364","Eukaryota","Bacillariophyta","c_000001772745"
"","3914","0.515","1662","5.6697","Eukaryota","Bacillariophyta","c_000005472536"
"","3915","0.4847","1471","3.9878","Eukaryota","Bacillariophyta","c_000004812997"
"","3916","0.4823","1578","7.8612","Eukaryota","Bacillariophyta","c_000001190597"
"","3917","0.5237","1308","4.7982","Eukaryota","Bacillariophyta","c_000000113683"
"","3918","0.4918","1759","4.9648","Eukaryota","Bacillariophyta","c_000000090608"
"","3919","0.4895","1044","3.955","no-hit","no-hit","c_000002124371"
"","3920","0.4723","1624","6.9889","Eukaryota","Bacillariophyta","c_000001778056"
"","3921","0.5267","3691","4.3579","Eukaryota","Bacillariophyta","c_000001075074"
"","3922","0.4881","1424","4.4712","no-hit","no-hit","c_000004914201"
"","3923","0.4885","1310","6.6763","no-hit","no-hit","c_000004493851"
"","3924","0.4699","1626","5.6851","no-hit","no-hit","c_000000546594"
"","3925","0.4679","1637","14.7141","no-hit","no-hit","c_000000020882"
"","3926","0.4933","1121","5.4157","no-hit","no-hit","c_000003511814"
"","3927","0.4903","1289","5.8068","no-hit","no-hit","c_000000123019"
"","3928","0.4744","1406","6.0541","Eukaryota","Bacillariophyta","c_000004518403"
"","3930","0.4875","1715","5.3265","Eukaryota","Bacillariophyta","c_000004822677"
"","3931","0.4889","1665","2.0763","no-hit","no-hit","c_000001391316"
"","3932","0.4792","2189","7.2531","Eukaryota","Bacillariophyta","c_000003867987"
"","3933","0.4402","1774","6.0524","no-hit","no-hit","c_000004286459"
"","3934","0.4747","2035","9.2934","Eukaryota","Bacillariophyta","c_000000012453"
"","3935","0.4707","1298","11.0863","Eukaryota","Bacillariophyta","c_000002272809"
"","3936","0.4921","2475","6.276","Eukaryota","Bacillariophyta","c_000000343532"
"","3937","0.4692","1072","6.8218","no-hit","no-hit","c_000002444704"
"","3939","0.4935","1471","5.7498","no-hit","no-hit","c_000003990658"
"","3940","0.4764","2164","4.8267","Eukaryota","Bacillariophyta","c_000004391070"
"","3941","0.4804","2015","5.9529","Eukaryota","Bacillariophyta","c_000003662602"
"","3942","0.4836","1309","6.1345","no-hit","no-hit","c_000001539908"
"","3943","0.4653","1803","7.863","Eukaryota","Bacillariophyta","c_000001097151"
"","3944","0.4943","1044","8.9646","no-hit","no-hit","c_000004671982"
"","3945","0.5081","3143","6.7321","Eukaryota","Bacillariophyta","c_000004973927"
"","3946","0.4902","3325","5.6307","Eukaryota","Bacillariophyta","c_000005171032"
"","3947","0.4836","1251","9.4564","Eukaryota","Bacillariophyta","c_000004930291"
"","3948","0.5045","1986","4.1349","Eukaryota","Bacillariophyta","c_000002430129"
"","3949","0.4779","1061","6.6824","Eukaryota","Bacillariophyta","c_000004497774"
"","3950","0.5142","2386","4.0503","no-hit","no-hit","c_000001442285"
"","3951","0.4702","2295","4.6288","Eukaryota","Bacillariophyta","c_000002157912"
"","3952","0.5092","1416","4.2112","Eukaryota","Bacillariophyta","c_000002417474"
"","3953","0.4911","2144","5.7332","Eukaryota","Bacillariophyta","c_000001888087"
"","3954","0.4941","1194","5.6298","Eukaryota","Bacillariophyta","c_000000337863"
"","3955","0.5155","1422","5.737","Eukaryota","Bacillariophyta","c_000002332309"
"","3956","0.4426","1473","24.3863","Eukaryota","Bacillariophyta","c_000001814221"
"","3957","0.5069","1160","9.6397","no-hit","no-hit","c_000002037777"
"","3958","0.4939","2148","6.5214","no-hit","no-hit","c_000002197834"
"","3959","0.5101","1290","12.8876","no-hit","no-hit","c_000004638967"
"","3960","0.5058","1471","3.9483","no-hit","no-hit","c_000001741015"
"","3961","0.4792","2112","6.4872","Eukaryota","Bacillariophyta","c_000001834623"
"","3962","0.5063","1829","6.2969","Eukaryota","Bacillariophyta","c_000001610963"
"","3963","0.4963","1638","9.3968","Eukaryota","Bacillariophyta","c_000003794022"
"","3964","0.4864","1176","10.4439","Eukaryota","Bacillariophyta","c_000000012355"
"","3965","0.5132","2165","8.7903","Eukaryota","Bacillariophyta","c_000002486395"
"","3966","0.5051","1083","4.4312","Eukaryota","Bacillariophyta","c_000000219111"
"","3967","0.4569","1589","17.1712","no-hit","no-hit","c_000003932741"
"","3968","0.5004","2544","6.3817","Eukaryota","Bacillariophyta","c_000000843618"
"","3969","0.4759","1580","8.0563","no-hit","no-hit","c_000005498111"
"","3970","0.4613","2328","15.1611","no-hit","no-hit","c_000001468560"
"","3971","0.4826","2269","5.6633","Eukaryota","Bacillariophyta","c_000002818312"
"","3972","0.4829","2216","3.8159","Eukaryota","Bacillariophyta","c_000004326410"
"","3973","0.4568","1307","9.6924","Eukaryota","Bacillariophyta","c_000000164471"
"","3974","0.4557","1738","6.0524","no-hit","no-hit","c_000002436060"
"","3975","0.4773","1477","5.8219","Eukaryota","Bacillariophyta","c_000002310768"
"","3976","0.4775","1648","7.2828","Eukaryota","Bacillariophyta","c_000004594403"
"","3977","0.4837","1133","1.3416","Eukaryota","Chytridiomycota","c_000001643742"
"","3978","0.4806","1754","5.1767","Eukaryota","Bacillariophyta","c_000000971278"
"","3979","0.4742","2750","3.764","Eukaryota","Bacillariophyta","c_000003594779"
"","3980","0.4957","1277","7.6382","Eukaryota","Bacillariophyta","c_000003544534"
"","3981","0.4707","1929","7.3722","Eukaryota","Bacillariophyta","c_000001198433"
"","3982","0.4973","1464","3.7725","Eukaryota","Bacillariophyta","c_000004184590"
"","3983","0.5075","1793","6.1729","Eukaryota","Bacillariophyta","c_000001985082"
"","3984","0.4755","2082","6.1316","no-hit","no-hit","c_000004648125"
"","3985","0.5143","1153","7.778","Eukaryota","Bacillariophyta","c_000003146250"
"","3986","0.4854","2019","4.2412","no-hit","no-hit","c_000000705128"
"","3987","0.5015","1673","8.902","Eukaryota","Bacillariophyta","c_000004731324"
"","3988","0.4858","2400","4.0904","Eukaryota","Bacillariophyta","c_000004428058"
"","3989","0.469","1241","5.1289","no-hit","no-hit","c_000002896165"
"","3990","0.4749","1636","7.9517","no-hit","no-hit","c_000004749129"
"","3991","0.4949","1273","6.0848","Eukaryota","Bacillariophyta","c_000004263467"
"","3992","0.463","1579","4.1235","no-hit","no-hit","c_000002498133"
"","3993","0.4848","1968","249.876","Eukaryota","Bacillariophyta","c_000004090518"
"","3994","0.494","1409","5.3343","no-hit","no-hit","c_000004975686"
"","3995","0.4809","1048","6.1851","no-hit","no-hit","c_000003428904"
"","3996","0.4884","1634","4.4663","Eukaryota","Bacillariophyta","c_000003890615"
"","3997","0.4744","1834","6.2754","Eukaryota","Bacillariophyta","c_000003302857"
"","3998","0.4891","1235","5.1336","Eukaryota","Bacillariophyta","c_000002917227"
"","3999","0.5034","1901","5.0747","no-hit","no-hit","c_000001590752"
"","4000","0.4775","2155","9.091","Eukaryota","Bacillariophyta","c_000001947263"
"","4001","0.5324","1189","3.9781","Eukaryota","Bacillariophyta","c_000003229394"
"","4002","0.4923","2923","6.2402","Eukaryota","Bacillariophyta","c_000002079579"
"","4003","0.4824","1306","8.2772","Eukaryota","Bacillariophyta","c_000001695093"
"","4004","0.4627","1902","8.8659","no-hit","no-hit","c_000003319257"
"","4005","0.494","1423","5.3001","Eukaryota","Bacillariophyta","c_000005143570"
"","4006","0.4956","1695","5.6891","Eukaryota","Bacillariophyta","c_000003073119"
"","4007","0.4704","1622","5.3064","no-hit","no-hit","c_000002638543"
"","4008","0.493","1215","178.163","Eukaryota","Bacillariophyta","c_000004190044"
"","4009","0.4948","1742","7.4426","no-hit","no-hit","c_000003703169"
"","4010","0.496","1754","3.9247","Eukaryota","Bacillariophyta","c_000004276646"
"","4011","0.5094","1496","6.4271","no-hit","no-hit","c_000003551908"
"","4012","0.4871","1086","6.372","Eukaryota","Bacillariophyta","c_000000210613"
"","4013","0.4763","3036","4.9137","Eukaryota","Bacillariophyta","c_000004574753"
"","4014","0.5205","1124","8.8114","Eukaryota","Bacillariophyta","c_000003376596"
