"sel","_id","gc","length","W_Bin_16-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","1727","0.455","15840","1.4131","Eukaryota","Bacillariophyta","c_000002423255"
"","1728","0.4578","4952","1.3489","no-hit","no-hit","c_000000940785"
"","1729","0.4562","6856","60.3611","no-hit","no-hit","c_000002826902"
"","1730","0.45","14153","1.1813","Eukaryota","Bacillariophyta","c_000004116705"
"","1731","0.4449","19584","1.6608","Eukaryota","Bacillariophyta","c_000000316314"
"","1732","0.4581","13810","102.5786","Eukaryota","Bacillariophyta","c_000000418378"
"","1733","0.4677","15415","2.6156","Eukaryota","Bacillariophyta","c_000003502372"
"","1734","0.4523","18916","1.8626","Eukaryota","Bacillariophyta","c_000005170032"
"","1735","0.4612","11843","1.8266","Eukaryota","Bacillariophyta","c_000004241605"
"","1736","0.4622","9848","1.4414","Eukaryota","Bacillariophyta","c_000003524154"
"","1737","0.46","6326","0.7686","Eukaryota","Bacillariophyta","c_000001629806"
"","1738","0.455","12074","1.0293","Eukaryota","Bacillariophyta","c_000004334266"
"","1739","0.4634","7767","1.0788","Eukaryota","Bacillariophyta","c_000002652474"
"","1740","0.4715","9750","1.0815","Eukaryota","Bacillariophyta","c_000003320283"
"","1741","0.4546","22603","1.7533","Eukaryota","Bacillariophyta","c_000002733175"
"","1742","0.4551","12504","1.5779","Eukaryota","Bacillariophyta","c_000004032830"
"","1743","0.4511","5855","1.7845","Eukaryota","Bacillariophyta","c_000000285936"
"","1744","0.4715","11543","1.2021","Eukaryota","Bacillariophyta","c_000004575084"
"","1745","0.4568","7010","6.4051","Eukaryota","Bacillariophyta","c_000000488694"
"","1746","0.4692","13869","1.2075","Eukaryota","Bacillariophyta","c_000001173986"
"","1747","0.4624","3806","1.5754","Eukaryota","Bacillariophyta","c_000002787553"
"","1748","0.4626","16021","1.2382","Eukaryota","Bacillariophyta","c_000000559073"
"","1750","0.4589","33168","13.1539","Eukaryota","Bacillariophyta","c_000003102905"
"","1751","0.4523","14682","1.2602","Eukaryota","Bacillariophyta","c_000003500161"
"","1752","0.4554","7499","1.0511","Eukaryota","Bacillariophyta","c_000003836650"
"","1753","0.459","13160","1.0163","Eukaryota","Bacillariophyta","c_000001447568"
"","1754","0.454","14392","4.2758","Eukaryota","Bacillariophyta","c_000001492295"
"","1755","0.4621","8703","1.2784","Eukaryota","Bacillariophyta","c_000005143637"
"","1756","0.4551","18041","2.0864","Eukaryota","Bacillariophyta","c_000002190944"
"","1757","0.4676","19904","1.3397","Eukaryota","Bacillariophyta","c_000000136735"
"","1758","0.4559","11540","1.2065","Eukaryota","Bacillariophyta","c_000004662382"
"","1759","0.4587","5598","1.7094","Eukaryota","Bacillariophyta","c_000003715779"
"","1760","0.4415","4525","1.1448","Eukaryota","Bacillariophyta","c_000004444019"
"","1761","0.4644","4003","0.7534","Eukaryota","Bacillariophyta","c_000002927586"
"","1762","0.4643","27598","1.3385","Eukaryota","Bacillariophyta","c_000002136554"
"","1763","0.4449","8680","1.2947","Eukaryota","Bacillariophyta","c_000000860141"
"","1764","0.4685","30566","1.1885","Eukaryota","Bacillariophyta","c_000002624216"
"","1765","0.4618","8058","1.0717","Eukaryota","Bacillariophyta","c_000003762499"
"","1766","0.4543","8902","1.4946","Eukaryota","Bacillariophyta","c_000004346753"
"","1767","0.4539","8206","1.3379","Eukaryota","Bacillariophyta","c_000004577561"
"","1768","0.4548","17306","1.4462","Eukaryota","Bacillariophyta","c_000000067886"
"","1769","0.4578","27484","1.2863","Eukaryota","Bacillariophyta","c_000002749236"
"","1770","0.4526","5882","1.0512","no-hit","no-hit","c_000003481255"
"","1771","0.4377","9471","1.1279","Eukaryota","Bacillariophyta","c_000003388121"
"","1772","0.448","16808","31.8853","Eukaryota","Bacillariophyta","c_000004333459"
"","1773","0.4599","10590","0.8153","Eukaryota","Bacillariophyta","c_000004972041"
"","1774","0.4589","10645","1.5661","Eukaryota","Bacillariophyta","c_000000350433"
"","1775","0.4587","5319","1.7776","Eukaryota","Bacillariophyta","c_000005273773"
"","1776","0.4695","12930","1.2827","Eukaryota","Bacillariophyta","c_000004476339"
"","1777","0.4608","4067","1.9321","Eukaryota","Bacillariophyta","c_000001512145"
"","1778","0.4495","28070","2.0609","Eukaryota","Bacillariophyta","c_000000330602"
"","1779","0.4475","20094","1.4734","Eukaryota","Bacillariophyta","c_000001154571"
"","1780","0.4511","10794","2.1241","Eukaryota","Bacillariophyta","c_000001313579"
"","1781","0.4621","8613","1.3193","Eukaryota","Bacillariophyta","c_000001724156"
"","1782","0.4513","13249","1.1026","Eukaryota","Bacillariophyta","c_000003362940"
"","1783","0.461","4026","1.2173","Eukaryota","Bacillariophyta","c_000000746074"
"","1784","0.4569","17943","1.645","Eukaryota","Bacillariophyta","c_000001655315"
"","1785","0.4688","8590","1.0508","Eukaryota","Bacillariophyta","c_000002021494"
"","1786","0.4462","9620","18.8552","Eukaryota","Bacillariophyta","c_000000376364"
"","1787","0.466","9344","0.7794","Eukaryota","Bacillariophyta","c_000000232883"
"","1788","0.4584","24735","1.5069","Eukaryota","Bacillariophyta","c_000002337038"
"","1789","0.4703","38391","1.1925","Eukaryota","Bacillariophyta","c_000003810799"
"","1790","0.4624","4989","1.2373","Eukaryota","Bacillariophyta","c_000001047515"
"","1791","0.445","6580","1.6559","Eukaryota","Bacillariophyta","c_000002314073"
"","1792","0.4747","9632","1.2334","Eukaryota","Bacillariophyta","c_000004589064"
"","1793","0.4601","13041","1.3634","Eukaryota","Bacillariophyta","c_000002930980"
"","1794","0.461","8213","1.2205","Eukaryota","Bacillariophyta","c_000000663604"
"","1795","0.455","3424","1.099","no-hit","no-hit","c_000003546438"
"","1796","0.4532","25506","1.4205","Eukaryota","Bacillariophyta","c_000000405165"
"","1797","0.4537","7952","1.0751","Eukaryota","Bacillariophyta","c_000002281325"
"","1798","0.4752","5076","1.3361","Eukaryota","Bacillariophyta","c_000002373997"
"","1799","0.4656","4240","19.4882","Eukaryota","Bacillariophyta","c_000004319273"
"","1800","0.4457","7840","2.0834","Eukaryota","Bacillariophyta","c_000000719205"
"","1801","0.4464","10773","0.8903","Eukaryota","Bacillariophyta","c_000002552749"
"","1802","0.4539","3979","0.8826","Eukaryota","Bacillariophyta","c_000000702625"
"","1803","0.4677","6267","0.9271","Eukaryota","Bacillariophyta","c_000004674109"
"","1804","0.4516","22339","2.0706","Eukaryota","Bacillariophyta","c_000004853536"
"","1805","0.4481","16962","2.2935","no-hit","no-hit","c_000004859965"
"","1806","0.4536","15189","1.5744","Eukaryota","Bacillariophyta","c_000001480038"
"","1807","0.4598","13180","1.0881","Eukaryota","Bacillariophyta","c_000000743490"
"","1808","0.4562","22122","1.2424","Eukaryota","Bacillariophyta","c_000004447645"
"","1809","0.464","7780","1.1802","Eukaryota","Bacillariophyta","c_000001025019"
"","1810","0.4528","5475","19.2402","Eukaryota","Bacillariophyta","c_000003028786"
"","1811","0.4365","5290","6.3008","Eukaryota","Bacillariophyta","c_000002416206"
"","1812","0.457","28350","1.5119","Eukaryota","Bacillariophyta","c_000003506342"
"","1813","0.4591","25190","3.3973","Eukaryota","Bacillariophyta","c_000000375382"
"","1814","0.4565","5995","1.2724","Eukaryota","Bacillariophyta","c_000003643329"
"","1815","0.4415","5409","1.508","Eukaryota","Bacillariophyta","c_000004004452"
"","1816","0.4723","4423","3.1268","Eukaryota","Bacillariophyta","c_000001488126"
"","1817","0.4691","7566","0.9171","Eukaryota","Bacillariophyta","c_000001160089"
"","1818","0.4544","9889","14.6471","Eukaryota","Bacillariophyta","c_000003539661"
"","1819","0.4533","14017","1.6279","Eukaryota","Bacillariophyta","c_000000862663"
"","1820","0.4336","2689","1.4719","Eukaryota","Bacillariophyta","c_000005162511"
"","1821","0.4599","7434","1.4878","Eukaryota","Bacillariophyta","c_000003128060"
"","1822","0.4596","11906","1.2437","Eukaryota","Bacillariophyta","c_000000435077"
"","1823","0.4656","6620","2.1125","Eukaryota","Bacillariophyta","c_000001051473"
"","1824","0.4585","9279","21.5744","Eukaryota","Bacillariophyta","c_000004926653"
"","1825","0.4615","7386","0.9117","Eukaryota","Bacillariophyta","c_000001603179"
"","1826","0.4465","6392","1.4307","Eukaryota","Bacillariophyta","c_000001127709"
"","1827","0.4655","7357","1.1396","Eukaryota","Bacillariophyta","c_000003206490"
"","1828","0.4514","14626","1.2862","Eukaryota","Bacillariophyta","c_000002379019"
"","1829","0.4611","5084","1.2594","Eukaryota","Bacillariophyta","c_000000207598"
"","1830","0.445","6222","1.0317","Eukaryota","Bacillariophyta","c_000003520073"
"","1831","0.4628","34193","1.2756","Eukaryota","Bacillariophyta","c_000004615221"
"","1832","0.4543","5891","1.2837","Eukaryota","Bacillariophyta","c_000001908938"
"","1833","0.4667","9937","2.1813","Eukaryota","Haptophyta","c_000002921032"
"","1834","0.4674","31317","1.2538","Eukaryota","Bacillariophyta","c_000003320691"
"","1835","0.4615","10834","1.6375","Eukaryota","Bacillariophyta","c_000002190802"
"","1836","0.4654","3870","1.1654","Eukaryota","Bacillariophyta","c_000003898614"
"","1837","0.466","9811","1.65","Eukaryota","Bacillariophyta","c_000000255300"
"","1838","0.4504","6268","2.0747","Eukaryota","Bacillariophyta","c_000004516448"
"","1839","0.4622","21996","1.1513","Eukaryota","Bacillariophyta","c_000001544594"
"","1840","0.4596","8281","1.8241","Eukaryota","Haptophyta","c_000002196725"
"","1841","0.4515","5861","1.1426","Eukaryota","Bacillariophyta","c_000002091963"
"","1842","0.4578","12512","1.5775","Eukaryota","Bacillariophyta","c_000004574047"
"","1843","0.4669","13006","1.3152","Eukaryota","Bacillariophyta","c_000002937451"
"","1844","0.4744","8510","1.4296","Eukaryota","Bacillariophyta","c_000001021110"
"","1845","0.4596","8719","3.035","Eukaryota","Bacillariophyta","c_000004425471"
"","1846","0.4321","3846","9.7787","Eukaryota","Bacillariophyta","c_000000356248"
"","1847","0.4624","12602","1.1826","Eukaryota","Bacillariophyta","c_000000330944"
"","1848","0.4551","19377","1.1333","Eukaryota","Bacillariophyta","c_000001936678"
"","1849","0.4579","21764","1.4004","Eukaryota","Bacillariophyta","c_000003482315"
"","1850","0.4491","12586","8.4088","Eukaryota","Bacillariophyta","c_000001199417"
"","1851","0.4775","12927","0.8958","Eukaryota","Bacillariophyta","c_000000272431"
"","1852","0.4609","18290","25.1208","Eukaryota","Bacillariophyta","c_000000681245"
"","1853","0.4565","15587","2.0317","Eukaryota","Bacillariophyta","c_000002511644"
"","1854","0.4475","9512","1.6087","Eukaryota","Bacillariophyta","c_000000240028"
"","1855","0.4615","21209","1.4983","Eukaryota","Bacillariophyta","c_000005048273"
"","1856","0.4408","6220","60.9228","Eukaryota","Bacillariophyta","c_000001870213"
"","1857","0.4538","10933","1.2947","Eukaryota","Bacillariophyta","c_000001829566"
"","1858","0.4673","8177","1.9428","Eukaryota","Bacillariophyta","c_000004976496"
"","1859","0.4686","5668","1.5709","Eukaryota","Bacillariophyta","c_000004522936"
"","1860","0.4605","19676","1.525","Eukaryota","Bacillariophyta","c_000004334683"
"","1861","0.4698","11303","0.9952","Eukaryota","Bacillariophyta","c_000000752385"
"","1862","0.4598","20254","8.2861","Eukaryota","Bacillariophyta","c_000005116350"
"","1863","0.4531","4586","3.2019","Eukaryota","Bacillariophyta","c_000000884460"
"","1864","0.4591","5328","1.3275","Eukaryota","Bacillariophyta","c_000002939685"
"","1865","0.45","12319","1.0689","Eukaryota","Bacillariophyta","c_000000689429"
"","1866","0.4636","18094","1.0122","Eukaryota","Bacillariophyta","c_000000295980"
"","1867","0.4447","6141","1.5338","no-hit","no-hit","c_000004996202"
"","1868","0.4535","9323","59.9494","Eukaryota","Bacillariophyta","c_000003989862"
"","1869","0.4589","11875","1.5811","Eukaryota","Bacillariophyta","c_000001803094"
"","1870","0.4617","65189","1.4005","Eukaryota","Bacillariophyta","c_000001191129"
"","1871","0.4559","9572","1.4139","Eukaryota","Bacillariophyta","c_000001607056"
"","1872","0.4573","3455","1.0116","Eukaryota","Bacillariophyta","c_000001580813"
"","1873","0.4618","21886","3.627","Eukaryota","Bacillariophyta","c_000003187589"
"","1874","0.4622","18627","1.182","Eukaryota","Bacillariophyta","c_000005328809"
"","1875","0.4584","18194","1.1306","Eukaryota","Bacillariophyta","c_000000570104"
"","1876","0.451","9713","8.0159","Eukaryota","Bacillariophyta","c_000001318319"
"","1877","0.4553","6672","1.0564","Eukaryota","Arthropoda","c_000000097510"
"","1878","0.4528","8167","2.5057","no-hit","no-hit","c_000001874756"
"","1879","0.4288","4830","32.7605","no-hit","no-hit","c_000002130034"
"","1880","0.4683","10520","1.6276","Eukaryota","Bacillariophyta","c_000003354431"
"","1881","0.4552","7254","0.9815","Eukaryota","Bacillariophyta","c_000005268131"
"","1882","0.4577","7660","3.2836","no-hit","no-hit","c_000001498165"
"","1883","0.4552","9145","1.3738","Eukaryota","Bacillariophyta","c_000002384808"
"","1884","0.4461","9365","1.6714","no-hit","no-hit","c_000005444483"
"","1885","0.4529","9316","3.8009","Eukaryota","Bacillariophyta","c_000003637405"
"","1886","0.4677","8428","2.9231","Eukaryota","Bacillariophyta","c_000003728986"
"","1887","0.4565","21258","1.2243","Eukaryota","Bacillariophyta","c_000000219397"
"","1888","0.4509","9791","2.9484","Eukaryota","Bacillariophyta","c_000000034230"
"","1889","0.4449","4844","2.6327","Eukaryota","Bacillariophyta","c_000002006071"
"","1890","0.4559","7034","3.1796","Eukaryota","Bacillariophyta","c_000002667559"
"","1891","0.4509","4433","3.3129","no-hit","no-hit","c_000003668210"
"","1892","0.4588","45751","1.4023","Eukaryota","Bacillariophyta","c_000001500396"
"","1893","0.4583","45916","1.3553","Eukaryota","Bacillariophyta","c_000005210503"
"","1894","0.437","4112","1.7096","no-hit","no-hit","c_000001760539"
"","1895","0.4582","14083","6.915","Eukaryota","Bacillariophyta","c_000002252008"
"","1896","0.4532","8433","2.3057","Eukaryota","Bacillariophyta","c_000004545072"
"","1897","0.4666","9210","1.0664","no-hit","no-hit","c_000003218735"
"","1898","0.4568","8938","3.8402","Eukaryota","Bacillariophyta","c_000000296702"
"","1899","0.4479","35731","1.6818","Eukaryota","Bacillariophyta","c_000000719805"
"","1900","0.4418","4520","1.658","Eukaryota","Bacillariophyta","c_000002416190"
"","1901","0.4611","7604","1.5243","Eukaryota","Bacillariophyta","c_000003428741"
"","1902","0.4648","18320","2.0368","Eukaryota","Bacillariophyta","c_000001121316"
"","1903","0.4634","21616","1.4671","Eukaryota","Bacillariophyta","c_000002350090"
"","1904","0.4711","7327","1.3978","Eukaryota","Bacillariophyta","c_000000161498"
"","1905","0.4555","8230","1.2243","Eukaryota","Bacillariophyta","c_000003887049"
"","1906","0.4525","19369","0.9518","Eukaryota","Bacillariophyta","c_000001201997"
"","1907","0.4628","8181","1.1045","Eukaryota","Bacillariophyta","c_000004151906"
"","1908","0.4505","18044","13.7277","Eukaryota","Bacillariophyta","c_000004854975"
"","1909","0.4472","14591","1.3577","Eukaryota","Bacillariophyta","c_000005189493"
"","1910","0.4497","13300","0.9067","Eukaryota","Bacillariophyta","c_000002613547"
"","1911","0.458","37905","1.4521","Eukaryota","Bacillariophyta","c_000002853477"
"","1912","0.4606","22434","1.2416","Eukaryota","Bacillariophyta","c_000003072040"
"","1913","0.4552","23405","1.1536","Eukaryota","Bacillariophyta","c_000001751214"
"","1914","0.4623","7343","1.0592","Eukaryota","Bacillariophyta","c_000001611435"
"","1915","0.4688","3955","1.2726","no-hit","no-hit","c_000000682903"
"","1916","0.4472","6574","4.6158","Eukaryota","Bacillariophyta","c_000001461229"
"","1917","0.4539","9268","1.3758","Eukaryota","Bacillariophyta","c_000000579756"
"","1918","0.4667","9363","1.6634","Eukaryota","Bacillariophyta","c_000002168802"
"","1919","0.4499","8505","7.4015","Eukaryota","Bacillariophyta","c_000004714469"
"","1920","0.4474","5094","2.2982","no-hit","no-hit","c_000001337656"
"","1921","0.4569","6003","0.8867","Eukaryota","Bacillariophyta","c_000003525359"
"","1922","0.4582","23807","1.4546","Eukaryota","Bacillariophyta","c_000002355318"
"","1923","0.4599","4503","0.9372","Eukaryota","Bacillariophyta","c_000004280057"
"","1924","0.4559","13492","1.0162","Eukaryota","Bacillariophyta","c_000004653266"
"","1925","0.4589","11965","1.163","Eukaryota","Bacillariophyta","c_000001513546"
"","1926","0.4671","5579","0.9337","no-hit","no-hit","c_000003303971"
"","1927","0.4626","16594","1.1922","Eukaryota","Bacillariophyta","c_000001814588"
"","1928","0.446","4762","1.3507","Eukaryota","Bacillariophyta","c_000004396398"
"","1929","0.4573","4428","1.4027","Eukaryota","Bacillariophyta","c_000001631683"
"","1930","0.4558","15705","1.4641","Eukaryota","Bacillariophyta","c_000002149182"
"","1931","0.4527","17111","1.9232","Eukaryota","Bacillariophyta","c_000004504251"
"","1932","0.4615","26570","1.1213","Eukaryota","Bacillariophyta","c_000000936991"
"","1933","0.463","6842","1.9462","Eukaryota","Bacillariophyta","c_000003505874"
"","1934","0.4554","22195","1.2057","Eukaryota","Bacillariophyta","c_000000180021"
"","1935","0.4453","11319","2.0349","Eukaryota","Bacillariophyta","c_000001363072"
"","1936","0.448","17917","1.2087","Eukaryota","Rhodophyta","c_000001378984"
"","1937","0.4567","5422","1.3117","Eukaryota","Bacillariophyta","c_000000199756"
"","1938","0.4568","26030","1.4614","Eukaryota","Bacillariophyta","c_000005028642"
"","1939","0.4552","22161","1.2401","Eukaryota","Bacillariophyta","c_000002209877"
"","1940","0.4503","6283","1.555","Eukaryota","Bacillariophyta","c_000002480344"
"","1941","0.4613","6646","1.6115","Eukaryota","Bacillariophyta","c_000002512923"
"","1942","0.4681","13909","1.128","Eukaryota","Bacillariophyta","c_000005422951"
"","1943","0.4594","5697","1.0491","Eukaryota","Bacillariophyta","c_000001156947"
"","1944","0.4582","9913","1.4695","Eukaryota","Bacillariophyta","c_000001609934"
"","1945","0.4585","3738","1.485","Eukaryota","Bacillariophyta","c_000000036453"
"","1946","0.4835","4139","1.2764","Eukaryota","Bacillariophyta","c_000001394753"
"","1947","0.4583","5462","0.5482","Eukaryota","Bacillariophyta","c_000004708569"
"","1948","0.4635","5625","1.4805","Eukaryota","Bacillariophyta","c_000001728429"
"","1949","0.458","25880","10.756","Eukaryota","Bacillariophyta","c_000000407873"
"","1950","0.4616","20235","1.4537","Eukaryota","Bacillariophyta","c_000003874684"
"","1951","0.4657","12769","1.3523","Eukaryota","Bacillariophyta","c_000001011508"
"","1952","0.4709","15728","1.1089","Eukaryota","Bacillariophyta","c_000000424782"
"","1953","0.4572","3261","1.7507","Eukaryota","Bacillariophyta","c_000002912169"
"","1954","0.4534","17370","1.3319","Eukaryota","Bacillariophyta","c_000003534407"
"","1955","0.4647","14841","9.0895","Eukaryota","Bacillariophyta","c_000002154443"
"","1956","0.4646","38806","1.2799","Eukaryota","Bacillariophyta","c_000004934811"
"","1957","0.4538","9185","2.0806","Eukaryota","Bacillariophyta","c_000000556143"
"","1958","0.4644","5752","0.8404","Eukaryota","Bacillariophyta","c_000002848501"
"","1959","0.4606","26098","1.191","Eukaryota","Bacillariophyta","c_000002491028"
"","1960","0.4589","18165","0.7993","Eukaryota","Bacillariophyta","c_000003142741"
"","1961","0.4501","12180","1.5253","Eukaryota","Bacillariophyta","c_000004191312"
"","1962","0.4606","9716","13.5026","Eukaryota","Bacillariophyta","c_000000271325"
"","1963","0.4556","25391","1.8488","Eukaryota","Bacillariophyta","c_000005173503"
"","1964","0.4624","14916","1.3988","Eukaryota","Bacillariophyta","c_000000762066"
"","1965","0.4587","10310","1.623","Eukaryota","Bacillariophyta","c_000004735038"
"","1966","0.4625","18465","1.449","Eukaryota","Bacillariophyta","c_000000368829"
"","1967","0.445","11500","2.6039","Eukaryota","Bacillariophyta","c_000000220794"
"","1968","0.4543","8486","1.2998","Eukaryota","Bacillariophyta","c_000003384664"
"","1969","0.4561","14767","9.4257","Eukaryota","Bacillariophyta","c_000002833429"
"","1970","0.4494","7321","1.4819","Eukaryota","Bacillariophyta","c_000003174959"
"","1971","0.4739","14318","1.2224","Eukaryota","Bacillariophyta","c_000004785562"
"","1972","0.463","25099","1.8033","Eukaryota","Bacillariophyta","c_000003684105"
"","1973","0.4539","19116","1.5908","Eukaryota","Bacillariophyta","c_000004279095"
"","1974","0.4554","5753","0.8915","Eukaryota","Bacillariophyta","c_000003377241"
"","1975","0.457","4350","1.0533","Eukaryota","Bacillariophyta","c_000000015910"
"","1976","0.4668","26133","1.6411","Eukaryota","Bacillariophyta","c_000001566693"
"","1977","0.4501","4286","2.2455","Eukaryota","Bacillariophyta","c_000002843057"
"","1978","0.4649","11612","1.3084","Eukaryota","Bacillariophyta","c_000004640248"
"","1979","0.4577","15361","15.3186","Eukaryota","Bacillariophyta","c_000003184822"
"","1980","0.4578","12930","1.4992","Eukaryota","Bacillariophyta","c_000001602459"
"","1981","0.4453","10057","6.0346","Eukaryota","Bacillariophyta","c_000001542901"
"","1982","0.4547","5278","1.0875","no-hit","no-hit","c_000004009078"
"","1984","0.4557","25627","1.3965","Eukaryota","Bacillariophyta","c_000004682660"
"","1985","0.4535","14066","11.8584","Eukaryota","Bacillariophyta","c_000004641265"
"","1986","0.4582","31243","1.1889","Eukaryota","Bacillariophyta","c_000004508815"
"","1987","0.4633","8267","1.3002","Eukaryota","Bacillariophyta","c_000000129372"
"","1988","0.4786","6394","1.0699","Eukaryota","Bacillariophyta","c_000001522134"
"","1989","0.4755","6972","1.1691","no-hit","no-hit","c_000001096013"
"","1990","0.4455","7176","10.8612","Eukaryota","Eukaryota-undef","c_000002575684"
"","1991","0.4492","12816","2.4288","Eukaryota","Bacillariophyta","c_000002147429"
"","1992","0.4538","16317","1.3024","Eukaryota","Bacillariophyta","c_000002788461"
"","1993","0.4813","6536","1.5309","Eukaryota","Bacillariophyta","c_000001211139"
"","1994","0.4588","7572","3.532","Eukaryota","Bacillariophyta","c_000004489552"
"","1995","0.4567","7046","2.8012","Eukaryota","Bacillariophyta","c_000003879130"
"","1996","0.4588","23966","2.7003","Eukaryota","Bacillariophyta","c_000000534891"
"","1997","0.466","11709","2.085","Eukaryota","Bacillariophyta","c_000001814913"
"","1998","0.4563","6397","1.3892","Eukaryota","Bacillariophyta","c_000002883794"
"","1999","0.4551","5373","1.7216","Eukaryota","Bacillariophyta","c_000001018450"
"","2000","0.4651","25818","1.3947","Eukaryota","Bacillariophyta","c_000000219802"
"","2001","0.4545","8004","1.0897","Eukaryota","Bacillariophyta","c_000005011701"
"","2002","0.4418","19090","1.1702","Eukaryota","Bacillariophyta","c_000001196403"
"","2003","0.4754","12435","1.7053","Eukaryota","Bacillariophyta","c_000000690533"
"","2004","0.4583","59764","1.2992","Eukaryota","Bacillariophyta","c_000000738545"
"","2005","0.4599","14861","1.3044","Eukaryota","Bacillariophyta","c_000004157516"
"","2006","0.4493","10743","1.5511","Eukaryota","Bacillariophyta","c_000004725184"
"","2007","0.4592","24773","1.4087","Eukaryota","Bacillariophyta","c_000002009717"
"","2008","0.4603","13707","21.988","no-hit","no-hit","c_000002654234"
"","2009","0.4535","5253","7.8487","Eukaryota","Bacillariophyta","c_000001781332"
"","2010","0.4526","10310","1.296","no-hit","no-hit","c_000003771551"
"","2011","0.4598","7244","9.9896","Eukaryota","Bacillariophyta","c_000003357391"
"","2012","0.4604","5999","1.4384","Eukaryota","Bacillariophyta","c_000004763617"
"","2013","0.4577","21492","4.8723","Eukaryota","Bacillariophyta","c_000002328023"
"","2014","0.4626","18553","2.2383","Eukaryota","Bacillariophyta","c_000003365229"
"","2015","0.4503","8346","0.9425","Eukaryota","Bacillariophyta","c_000001488220"
"","2016","0.4593","6774","2.5229","Eukaryota","Bacillariophyta","c_000002404464"
"","2017","0.4557","9969","1.2275","Eukaryota","Bacillariophyta","c_000005048506"
"","2018","0.4677","5414","2.0124","Eukaryota","Bacillariophyta","c_000002967649"
"","2019","0.4648","19391","1.4354","Eukaryota","Bacillariophyta","c_000001373419"
"","2020","0.4743","17335","1.0607","Eukaryota","Bacillariophyta","c_000002480517"
"","2021","0.451","10265","1.1389","Eukaryota","Eukaryota-undef","c_000004732258"
"","2022","0.4536","5454","20.2651","Eukaryota","Bacillariophyta","c_000000537530"
"","2023","0.4454","11301","2.2369","Eukaryota","Bacillariophyta","c_000005142104"
"","2024","0.4534","32765","1.3459","Eukaryota","Bacillariophyta","c_000002237126"
"","2025","0.4628","3669","1.0188","Eukaryota","Bacillariophyta","c_000000956193"
"","2026","0.4602","23026","1.655","Eukaryota","Bacillariophyta","c_000001654815"
"","2027","0.4586","14760","1.9946","Eukaryota","Bacillariophyta","c_000002127587"
"","2028","0.4472","11079","1.6342","Eukaryota","Bacillariophyta","c_000002475246"
"","2029","0.4558","35148","1.1644","Eukaryota","Bacillariophyta","c_000000176842"
"","2030","0.4563","11430","1.4599","Eukaryota","Bacillariophyta","c_000004069693"
"","2031","0.4595","11820","1.7016","Eukaryota","Bacillariophyta","c_000001241717"
"","2032","0.4477","7651","1.4994","Eukaryota","Bacillariophyta","c_000000170563"
"","2033","0.4498","4462","0.5493","Eukaryota","Bacillariophyta","c_000000429128"
"","2034","0.4732","6855","1.1278","Eukaryota","Bacillariophyta","c_000003775315"
"","2035","0.4572","10629","1.6845","no-hit","no-hit","c_000002961964"
"","2036","0.4717","15742","1.3019","Eukaryota","Bacillariophyta","c_000004400386"
"","2037","0.4615","6691","0.8084","no-hit","no-hit","c_000000834341"
"","2038","0.4581","6154","2.2546","Eukaryota","Bacillariophyta","c_000000599423"
"","2039","0.4534","22437","1.0668","Eukaryota","Bacillariophyta","c_000001882710"
"","2040","0.4598","6512","1.2514","no-hit","no-hit","c_000000575885"
"","2041","0.4569","17213","1.6858","Eukaryota","Bacillariophyta","c_000000399660"
"","2042","0.4553","5341","2.2881","Eukaryota","Bacillariophyta","c_000002855814"
"","2043","0.4699","4003","1.9423","Eukaryota","Bacillariophyta","c_000004110100"
"","2044","0.4611","10872","1.0187","Eukaryota","Bacillariophyta","c_000001628021"
"","2045","0.4545","10406","1.7637","Eukaryota","Bacillariophyta","c_000002568510"
"","2046","0.4575","5561","6.1692","Eukaryota","Chlorophyta","c_000003467780"
"","2047","0.4629","5809","1.4362","Eukaryota","Bacillariophyta","c_000005226102"
"","2048","0.4533","25841","2.3992","Eukaryota","Bacillariophyta","c_000000758132"
"","2049","0.4657","11813","1.1076","Eukaryota","Bacillariophyta","c_000002950884"
"","2050","0.4579","5958","0.7128","Eukaryota","Bacillariophyta","c_000005201964"
"","2051","0.4491","7326","1.6814","Eukaryota","Bacillariophyta","c_000001503942"
"","2052","0.4564","4928","1.6004","Eukaryota","Bacillariophyta","c_000002449197"
"","2053","0.4577","12003","2.0182","Eukaryota","Bacillariophyta","c_000001499600"
"","2054","0.4692","3779","0.5639","Eukaryota","Bacillariophyta","c_000001359087"
"","2055","0.4443","6928","1.4463","Eukaryota","Bacillariophyta","c_000001935941"
"","2056","0.4598","28613","1.0253","Eukaryota","Bacillariophyta","c_000003289719"
"","2057","0.4741","6142","1.6701","Eukaryota","Bacillariophyta","c_000005415216"
"","2058","0.4513","9528","1.6306","Eukaryota","Bacillariophyta","c_000003758987"
"","2059","0.4716","8815","1.0142","Eukaryota","Bacillariophyta","c_000000087396"
"","2060","0.462","5827","0.9823","Eukaryota","Bacillariophyta","c_000001986207"
"","2061","0.458","17152","1.7053","Eukaryota","Bacillariophyta","c_000001580003"
"","2062","0.4529","22917","1.1587","Eukaryota","Bacillariophyta","c_000002254613"
"","2063","0.4531","25052","1.3876","Eukaryota","Bacillariophyta","c_000000449899"
"","2064","0.4578","19179","1.5347","Eukaryota","Bacillariophyta","c_000000243071"
