"sel","_id","gc","length","W_Bin_178-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","1509","0.4753","6486","5.395","Eukaryota","Bacillariophyta","c_000003856209"
"","1510","0.4916","4959","7.7374","Eukaryota","Bacillariophyta","c_000000083875"
"","1511","0.4812","1675","5.9648","no-hit","no-hit","c_000001637676"
"","1512","0.49","2149","8.3658","no-hit","no-hit","c_000004963572"
"","1513","0.4703","2471","6.7171","Eukaryota","Bacillariophyta","c_000002040809"
"","1514","0.4911","5137","7.0477","Eukaryota","Bacillariophyta","c_000000162573"
"","1515","0.4945","6261","6.7339","Eukaryota","Bacillariophyta","c_000002363465"
"","1516","0.4839","5094","7.9825","Eukaryota","Bacillariophyta","c_000000453221"
"","1517","0.4887","6002","6.1223","Eukaryota","Bacillariophyta","c_000003944762"
"","1518","0.482","2249","7.2121","Eukaryota","Bacillariophyta","c_000000151986"
"","1519","0.4772","6960","8.4552","Eukaryota","Bacillariophyta","c_000005465554"
"","1520","0.4534","3780","4.3926","no-hit","no-hit","c_000000948785"
"","1521","0.478","2657","10.2416","Eukaryota","Bacillariophyta","c_000000891091"
"","1522","0.4703","3583","7.753","Eukaryota","Bacillariophyta","c_000000957086"
"","1523","0.4826","2416","6.459","no-hit","no-hit","c_000001625253"
"","1524","0.483","12820","7.2011","Eukaryota","Bacillariophyta","c_000000205224"
"","1525","0.4675","6740","7.6352","Eukaryota","Bacillariophyta","c_000001048941"
"","1526","0.4768","9385","8.871","Eukaryota","Bacillariophyta","c_000002414469"
"","1527","0.4838","8411","7.3022","Eukaryota","Bacillariophyta","c_000000357895"
"","1528","0.4812","9594","9.3767","Eukaryota","Bacillariophyta","c_000000314465"
"","1529","0.4831","7075","7.2546","Eukaryota","Bacillariophyta","c_000001612498"
"","1530","0.4773","4419","14.2872","Eukaryota","Bacillariophyta","c_000002181108"
"","1531","0.484","2095","8.0988","no-hit","no-hit","c_000004990070"
"","1532","0.4975","2637","7.0728","Eukaryota","Bacillariophyta","c_000001847688"
"","1533","0.4856","4864","7.294","no-hit","no-hit","c_000000746780"
"","1534","0.4661","2478","6.6961","Eukaryota","Bacillariophyta","c_000000690333"
"","1535","0.4807","13236","6.3539","no-hit","no-hit","c_000004886108"
"","1536","0.4689","2683","5.637","no-hit","no-hit","c_000000243219"
"","1537","0.4733","3319","7.5068","Eukaryota","Bacillariophyta","c_000000740252"
"","1538","0.4835","6170","7.2047","Eukaryota","Bacillariophyta","c_000004642073"
"","1539","0.4872","5530","6.4935","Eukaryota","Bacillariophyta","c_000001493873"
"","1540","0.4955","2769","8.8527","Eukaryota","Bacillariophyta","c_000001506380"
"","1541","0.4857","6016","6.6213","Eukaryota","Bacillariophyta","c_000003429363"
"","1543","0.4796","31588","7.7998","Eukaryota","Bacillariophyta","c_000000903874"
"","1544","0.4918","8614","8.1954","Eukaryota","Bacillariophyta","c_000004935429"
"","1545","0.4848","2570","9.1665","Eukaryota","Bacillariophyta","c_000003252414"
"","1546","0.4763","2318","6.8563","Eukaryota","Bacillariophyta","c_000000618992"
"","1547","0.4813","3443","5.7938","Eukaryota","Bacillariophyta","c_000002480573"
"","1548","0.4722","4496","7.6913","Eukaryota","Bacillariophyta","c_000002385674"
"","1549","0.4962","4686","6.9644","Eukaryota","Bacillariophyta","c_000001791655"
"","1550","0.4936","5397","7.0765","Eukaryota","Bacillariophyta","c_000000596221"
"","1551","0.4835","3708","7.3921","Eukaryota","Bacillariophyta","c_000005420986"
"","1552","0.4764","3014","7.5773","Eukaryota","Bacillariophyta","c_000000905598"
"","1553","0.4678","3219","33.8621","Eukaryota","Bacillariophyta","c_000005445332"
"","1554","0.4948","4111","6.9771","Eukaryota","Bacillariophyta","c_000005260475"
"","1555","0.4644","2810","8.9872","no-hit","no-hit","c_000001488858"
"","1556","0.4673","3837","7.117","Eukaryota","Bacillariophyta","c_000000721044"
"","1557","0.4733","5933","9.2414","Eukaryota","Bacillariophyta","c_000003760840"
"","1558","0.5031","7541","6.5361","Eukaryota","Bacillariophyta","c_000000117765"
"","1559","0.4857","3152","6.8924","Eukaryota","Bacillariophyta","c_000004217426"
"","1560","0.478","7627","14.2365","Eukaryota","Eukaryota-undef","c_000003189232"
"","1561","0.4533","3212","10.9368","no-hit","no-hit","c_000000132731"
"","1562","0.5051","2938","5.8945","Eukaryota","Bacillariophyta","c_000003116670"
"","1563","0.4814","4267","5.7211","Eukaryota","Bacillariophyta","c_000002939931"
"","1564","0.4877","4052","7.6486","Eukaryota","Bacillariophyta","c_000004887328"
"","1565","0.4801","45682","7.9567","Eukaryota","Bacillariophyta","c_000000390424"
"","1566","0.4908","1795","8.473","Eukaryota","Bacillariophyta","c_000001181465"
"","1567","0.4751","3888","6.3783","Eukaryota","Bacillariophyta","c_000005073502"
"","1568","0.4799","5159","14.0454","Eukaryota","Bacillariophyta","c_000003516400"
"","1569","0.4883","4692","7.2084","Eukaryota","Bacillariophyta","c_000005081433"
"","1570","0.4792","11107","6.8848","Eukaryota","Bacillariophyta","c_000001654340"
"","1571","0.4824","4874","7.1371","no-hit","no-hit","c_000001619110"
"","1572","0.476","2834","5.9661","Eukaryota","Bacillariophyta","c_000004016431"
"","1573","0.4836","3503","6.1739","Eukaryota","Bacillariophyta","c_000003359205"
"","1574","0.4888","5837","7.1463","Eukaryota","Bacillariophyta","c_000001890564"
"","1575","0.495","3533","6.1104","Eukaryota","Bacillariophyta","c_000001444365"
"","1576","0.4747","4306","5.804","Eukaryota","Bacillariophyta","c_000003818517"
"","1577","0.4749","5862","6.5438","Eukaryota","Bacillariophyta","c_000001691451"
"","1578","0.477","4191","7.0995","Eukaryota","Bacillariophyta","c_000002290777"
"","1579","0.4968","4326","6.8511","Eukaryota","Bacillariophyta","c_000003670787"
"","1580","0.4799","8176","6.2873","Eukaryota","Bacillariophyta","c_000003098334"
"","1581","0.4803","4168","7.5271","Eukaryota","Bacillariophyta","c_000002314886"
"","1582","0.4705","7783","8.561","Eukaryota","Bacillariophyta","c_000001102449"
"","1583","0.4779","3036","6.8587","no-hit","no-hit","c_000000860695"
"","1584","0.5062","4569","8.0252","no-hit","no-hit","c_000000377412"
"","1585","0.48","10707","8.175","Eukaryota","Bacillariophyta","c_000003731545"
"","1586","0.4878","3725","7.1528","Eukaryota","Bacillariophyta","c_000001622635"
"","1587","0.476","6764","8.5612","Eukaryota","Bacillariophyta","c_000001785384"
"","1588","0.4934","3265","4.8312","Eukaryota","Bacillariophyta","c_000003406095"
"","1589","0.4952","3615","7.6932","Eukaryota","Bacillariophyta","c_000003794700"
"","1590","0.505","4030","8.061","Eukaryota","Bacillariophyta","c_000000240415"
"","1591","0.4811","4874","6.3808","Eukaryota","Bacillariophyta","c_000003672784"
"","1592","0.4717","2400","8.9883","Eukaryota","Bacillariophyta","c_000005190771"
"","1593","0.4757","2575","7.3386","Eukaryota","Bacillariophyta","c_000005435340"
"","1594","0.4929","2690","7.7717","Eukaryota","Bacillariophyta","c_000002016981"
"","1595","0.4758","3384","10.4427","Eukaryota","Bacillariophyta","c_000000387116"
"","1596","0.4698","2616","7.3031","Eukaryota","Bacillariophyta","c_000002233214"
"","1597","0.5108","2696","6.1476","no-hit","no-hit","c_000002313869"
"","1598","0.4779","3331","5.6322","Eukaryota","Bacillariophyta","c_000001051135"
"","1599","0.4815","11219","8.0203","Eukaryota","Bacillariophyta","c_000001458108"
"","1600","0.4846","5485","6.7409","Eukaryota","Bacillariophyta","c_000003834834"
"","1602","0.475","4832","4.9897","Eukaryota","Bacillariophyta","c_000000700213"
"","1603","0.4624","4834","10.5439","Eukaryota","Bacillariophyta","c_000001298295"
"","1604","0.4961","3451","5.6656","Eukaryota","Bacillariophyta","c_000000266465"
"","1605","0.4824","3491","6.7259","Eukaryota","Bacillariophyta","c_000003038032"
"","1606","0.4769","6259","11.2988","Eukaryota","Bacillariophyta","c_000000805320"
"","1607","0.4879","3220","9.0997","Eukaryota","Bacillariophyta","c_000001509053"
"","1608","0.4691","3899","5.4063","Eukaryota","Bacillariophyta","c_000001959241"
"","1609","0.4756","3339","4.8218","Eukaryota","Bacillariophyta","c_000000459201"
"","1610","0.4805","2414","5.5215","Eukaryota","Bacillariophyta","c_000004157306"
"","1611","0.4685","7048","7.3838","Eukaryota","Bacillariophyta","c_000003915970"
"","1612","0.4898","8185","8.8666","Eukaryota","Bacillariophyta","c_000003958318"
"","1613","0.4934","4570","5.9396","Eukaryota","Bacillariophyta","c_000002452639"
"","1614","0.4834","12351","7.2441","Eukaryota","Bacillariophyta","c_000004726960"
"","1615","0.4756","3919","5.9326","Eukaryota","Bacillariophyta","c_000005395390"
"","1616","0.4853","2483","4.8357","Eukaryota","Bacillariophyta","c_000000998801"
"","1617","0.4812","2693","9.4983","Eukaryota","Bacillariophyta","c_000003119794"
"","1618","0.4803","17725","8.0958","Eukaryota","Bacillariophyta","c_000000903212"
"","1619","0.4921","4871","11.396","no-hit","no-hit","c_000002248983"
"","1620","0.4506","19206","8.8188","Eukaryota","Perkinsozoa","c_000000244689"
"","1621","0.4818","5589","8.4747","Eukaryota","Bacillariophyta","c_000002834299"
"","1622","0.473","3245","5.4508","Eukaryota","Bacillariophyta","c_000004550312"
"","1623","0.475","5297","8.6945","Eukaryota","Bacillariophyta","c_000001486395"
"","1624","0.4803","14192","7.5258","Eukaryota","Bacillariophyta","c_000001689500"
"","1625","0.4879","2724","6.7151","Eukaryota","Bacillariophyta","c_000000648690"
"","1626","0.4721","5420","5.8474","Eukaryota","Bacillariophyta","c_000004326587"
"","1627","0.495","3024","6.2063","no-hit","no-hit","c_000003851032"
"","1628","0.472","4415","9.6535","Eukaryota","Bacillariophyta","c_000000592160"
"","1629","0.4922","3789","5.9145","Eukaryota","Bacillariophyta","c_000000853151"
"","1630","0.4787","5494","10.5255","no-hit","no-hit","c_000001373371"
"","1631","0.4746","3894","4.8277","Eukaryota","Bacillariophyta","c_000002674905"
"","1632","0.4792","1901","6.1499","Eukaryota","Bacillariophyta","c_000003992516"
"","1633","0.4638","2126","7.9958","no-hit","no-hit","c_000004254204"
"","1634","0.484","2281","8.1153","Eukaryota","Bacillariophyta","c_000003040240"
"","1635","0.485","3206","7.5368","Eukaryota","Bacillariophyta","c_000005352027"
"","1636","0.4879","8397","6.1405","Eukaryota","Bacillariophyta","c_000001343210"
"","1637","0.4827","3489","7.9375","Eukaryota","Bacillariophyta","c_000002688762"
"","1638","0.4969","2419","3.3886","no-hit","no-hit","c_000003470789"
"","1639","0.4865","3303","6.2637","Eukaryota","Bacillariophyta","c_000003275697"
"","1640","0.4896","5874","6.6449","Eukaryota","Bacillariophyta","c_000000215259"
"","1641","0.5094","3622","3.7637","no-hit","no-hit","c_000001059020"
"","1642","0.4868","6272","11.1827","Eukaryota","Bacillariophyta","c_000002304475"
"","1643","0.4735","2957","8.1468","Eukaryota","Bacillariophyta","c_000003929606"
"","1644","0.4733","2656","6.4514","no-hit","no-hit","c_000002547620"
"","1645","0.4873","4086","4.9033","no-hit","no-hit","c_000002135808"
"","1646","0.4735","5550","9.2077","Eukaryota","Bacillariophyta","c_000000935729"
"","1647","0.4697","4109","7.229","Eukaryota","Bacillariophyta","c_000000059603"
"","1649","0.5083","4076","5.7905","Eukaryota","Bacillariophyta","c_000002399051"
"","1650","0.4706","4907","6.248","Eukaryota","Bacillariophyta","c_000000319140"
"","1651","0.4946","2204","6.8934","Eukaryota","Bacillariophyta","c_000000347604"
"","1652","0.486","5856","7.3569","Eukaryota","Bacillariophyta","c_000003588707"
"","1653","0.4867","1426","6.6515","Eukaryota","Bacillariophyta","c_000000811354"
"","1654","0.493","4740","8.6593","Eukaryota","Bacillariophyta","c_000004291373"
"","1655","0.4866","6915","8.6813","Eukaryota","Bacillariophyta","c_000005243964"
"","1656","0.4872","2976","8.6001","Eukaryota","Bacillariophyta","c_000004333318"
"","1657","0.4841","2834","6.4068","no-hit","no-hit","c_000004092027"
"","1658","0.4546","3042","9.2932","Eukaryota","Bacillariophyta","c_000003881276"
"","1659","0.48","3119","7.2985","Eukaryota","Bacillariophyta","c_000002406212"
"","1660","0.4908","2840","7.8268","Eukaryota","Bacillariophyta","c_000000163443"
"","1661","0.4843","3690","6.9753","no-hit","no-hit","c_000003706285"
"","1662","0.4859","16741","8.5102","Eukaryota","Bacillariophyta","c_000002699056"
"","1663","0.4761","4665","7.4849","Eukaryota","Bacillariophyta","c_000004712102"
"","1664","0.4831","3049","6.6612","Eukaryota","Bacillariophyta","c_000000686683"
"","1665","0.4776","2921","3.5077","Eukaryota","Bacillariophyta","c_000005109562"
"","1666","0.4659","5405","9.5253","Eukaryota","Bacillariophyta","c_000000861128"
"","1667","0.4762","7950","8.6717","Eukaryota","Bacillariophyta","c_000000103838"
"","1668","0.4684","2214","3.7746","Eukaryota","Eukaryota-undef","c_000002559842"
"","1669","0.4769","3485","6.5702","no-hit","no-hit","c_000003917243"
"","1670","0.5032","3587","6.0594","Eukaryota","Bacillariophyta","c_000003828886"
"","1671","0.486","7083","8.703","Eukaryota","Bacillariophyta","c_000004488348"
"","1672","0.4909","3457","7.0061","Eukaryota","Bacillariophyta","c_000004122018"
"","1673","0.4805","3072","7.0895","Eukaryota","Bacillariophyta","c_000005456698"
"","1674","0.4938","2728","7.3886","no-hit","no-hit","c_000002587492"
"","1675","0.4825","2692","8.8436","Eukaryota","Bacillariophyta","c_000001661122"
"","1676","0.4874","7486","8.0349","Eukaryota","Bacillariophyta","c_000003256957"
"","1677","0.4823","8796","7.4428","Eukaryota","Bacillariophyta","c_000000425409"
"","1678","0.4898","9438","6.6027","Eukaryota","Bacillariophyta","c_000001264644"
"","1679","0.4826","4424","9.0242","Eukaryota","Bacillariophyta","c_000003902663"
"","1680","0.4952","5676","6.5791","Eukaryota","Bacillariophyta","c_000003001420"
"","1681","0.4853","6371","7.6074","Eukaryota","Bacillariophyta","c_000003414031"
"","1682","0.5047","5696","6.9677","Eukaryota","Bacillariophyta","c_000000718718"
"","1683","0.4935","3252","6.4686","Eukaryota","Bacillariophyta","c_000002615219"
"","1684","0.4887","3233","6.889","Eukaryota","Bacillariophyta","c_000002866542"
"","1685","0.4817","2869","6.6724","Eukaryota","Bacillariophyta","c_000004015002"
"","1686","0.4882","2425","3.5794","Eukaryota","Bacillariophyta","c_000003504098"
"","1687","0.477","4304","5.5346","Eukaryota","Bacillariophyta","c_000000155739"
"","1688","0.4847","4023","6.4288","Eukaryota","Bacillariophyta","c_000003930029"
"","1689","0.5004","5002","8.2039","Eukaryota","Bacillariophyta","c_000001765869"
"","1690","0.4875","4718","8.5466","Eukaryota","Bacillariophyta","c_000002333223"
"","1691","0.4772","3030","7.338","no-hit","no-hit","c_000000189684"
"","1692","0.4863","3430","7.3204","Eukaryota","Bacillariophyta","c_000002162941"
"","1693","0.4827","4245","8.2261","Eukaryota","Bacillariophyta","c_000002138195"
"","1694","0.489","2816","7.1339","Eukaryota","Bacillariophyta","c_000001797749"
"","1695","0.4926","8953","7.9927","Eukaryota","Bacillariophyta","c_000001740420"
"","1696","0.4745","2375","6.5301","no-hit","no-hit","c_000001924380"
"","1697","0.4943","6132","8.2705","Eukaryota","Bacillariophyta","c_000002738812"
"","1698","0.5002","6355","6.301","Eukaryota","Bacillariophyta","c_000000545546"
"","1700","0.4785","3296","7.4117","Eukaryota","Bacillariophyta","c_000002176421"
"","1701","0.4867","3509","3.8048","no-hit","no-hit","c_000000389394"
"","1702","0.4945","2724","4.0103","Eukaryota","Bacillariophyta","c_000003301401"
"","1703","0.473","2480","7.146","no-hit","no-hit","c_000001279933"
"","1705","0.4966","14028","8.7252","Eukaryota","Bacillariophyta","c_000001966466"
"","1706","0.4811","4317","6.2817","Eukaryota","Bacillariophyta","c_000000124572"
"","1707","0.4892","5689","7.6604","Eukaryota","Bacillariophyta","c_000003858967"
"","1708","0.4712","5669","6.5098","Eukaryota","Bacillariophyta","c_000000011562"
"","1709","0.5027","6135","5.992","Eukaryota","Bacillariophyta","c_000000519423"
"","1710","0.48","5363","7.0121","Eukaryota","Bacillariophyta","c_000002283701"
"","1711","0.4915","3697","17.3849","Eukaryota","Bacillariophyta","c_000003266295"
"","1712","0.4774","2572","8.173","Eukaryota","Bacillariophyta","c_000004053446"
"","1714","0.4727","16240","7.2811","Eukaryota","Bacillariophyta","c_000001518722"
"","1715","0.4844","2341","7.0786","Eukaryota","Bacillariophyta","c_000001787943"
"","1716","0.4786","7976","6.9314","Eukaryota","Bacillariophyta","c_000000919462"
"","1717","0.495","6438","6.7203","Eukaryota","Bacillariophyta","c_000000668987"
"","1718","0.4826","2476","8.645","Eukaryota","Bacillariophyta","c_000003827661"
"","1720","0.4865","4084","6.5162","Eukaryota","Haptophyta","c_000002956705"
"","1721","0.4798","8298","7.7035","Eukaryota","Bacillariophyta","c_000001896679"
"","1722","0.4825","2251","5.9089","Eukaryota","Bacillariophyta","c_000005133664"
"","1723","0.4825","4075","5.134","Eukaryota","Bacillariophyta","c_000000177176"
"","1724","0.5095","3044","6.4537","no-hit","no-hit","c_000005282192"
"","1725","0.4767","4619","7.239","Eukaryota","Bacillariophyta","c_000004175569"
"","1726","0.4861","4326","5.9709","Eukaryota","Bacillariophyta","c_000004405472"
"","1727","0.4778","7516","8.4291","Eukaryota","Bacillariophyta","c_000003322158"
"","1728","0.501","2405","3.4237","Eukaryota","Bacillariophyta","c_000004226618"
"","1729","0.4803","2861","10.2419","Eukaryota","Bacillariophyta","c_000001405304"
"","1730","0.5029","3062","5.9615","Eukaryota","Bacillariophyta","c_000000861365"
"","1731","0.4576","4891","6.3163","Eukaryota","Bacillariophyta","c_000001525957"
"","1732","0.4624","6092","8.3207","Eukaryota","Bacillariophyta","c_000000011904"
"","1733","0.4684","3990","5.6922","no-hit","no-hit","c_000000185737"
"","1734","0.4875","5163","6.8824","no-hit","no-hit","c_000004481462"
"","1735","0.4839","2079","5.2472","Eukaryota","Bacillariophyta","c_000001317470"
"","1736","0.4956","7309","6.8755","Eukaryota","Bacillariophyta","c_000001940031"
"","1737","0.4911","3036","7.8715","Eukaryota","Bacillariophyta","c_000002539877"
"","1738","0.4919","4005","7.033","Eukaryota","Bacillariophyta","c_000001591006"
